,enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,Prediction
3323,7252,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,Business Degree,2,50to99,Pvt Ltd,1,More,1.0,0.0
3324,7675,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,50to99,Pvt Ltd,2,Between,1.0,0.0
3325,8898,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,14,10000plus,Pvt Ltd,4,Between,0.0,0.0
3326,22735,city_126,0.479,Other,Has relevent experience,Full time course,Phd,STEM,21,10000plus,Pvt Ltd,5,More,0.0,0.0
3327,3093,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,Arts,21,50to99,Pvt Ltd,5,Less,0.0,0.0
3328,11259,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50to99,Pvt Ltd,4,More,0.0,1.0
3329,733,city_53,0.74,Male,Has relevent experience,Part time course,Graduate,STEM,14,50to99,Pvt Ltd,5,More,0.0,0.0
3330,27932,city_75,0.939,Male,No relevent experience,no_enrollment,Primary School,STEM,3,50to99,Pvt Ltd,0,Between,0.0,0.0
3331,7153,city_23,0.899,Male,Has relevent experience,Part time course,Graduate,STEM,8,10to49,Early Stage Startup,1,Between,0.0,0.0
3332,10870,city_128,0.527,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50to99,Pvt Ltd,1,Between,1.0,0.0
3333,16114,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,8,10000plus,Pvt Ltd,1,More,0.0,0.0
3334,32158,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,16,10000plus,Pvt Ltd,3,Less,0.0,0.0
3335,22048,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,less than10,Pvt Ltd,4,Less,0.0,0.0
3336,14707,city_64,0.6659999999999999,Male,No relevent experience,Full time course,Graduate,STEM,3,10to49,Pvt Ltd,1,More,0.0,0.0
3337,4678,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,Other,21,less than10,Early Stage Startup,2,More,0.0,0.0
3338,10070,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,100to500,Funded Startup,3,More,0.0,1.0
3339,16340,city_65,0.802,Other,Has relevent experience,no_enrollment,Graduate,STEM,12,1000to4999,Pvt Ltd,0,Between,0.0,0.0
3340,18026,city_50,0.8959999999999999,Male,No relevent experience,no_enrollment,Primary School,STEM,7,50to99,Pvt Ltd,0,More,0.0,1.0
3341,10036,city_103,0.92,Female,No relevent experience,Full time course,Graduate,STEM,10,50to99,Public Sector,5,Less,1.0,0.0
3342,2792,city_173,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,21,5000to9999,Pvt Ltd,5,More,0.0,0.0
3343,162,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,21,500to999,Pvt Ltd,3,More,0.0,0.0
3344,5070,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,STEM,3,50to99,Pvt Ltd,0,More,0.0,0.0
3345,10530,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,7,50to99,Pvt Ltd,1,Less,0.0,0.0
3346,22378,city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,21,50to99,Pvt Ltd,0,Between,0.0,0.0
3347,20865,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,21,50to99,Pvt Ltd,1,More,0.0,0.0
3348,7344,city_104,0.924,Male,No relevent experience,no_enrollment,Primary School,STEM,3,50to99,Pvt Ltd,0,Less,0.0,0.0
3349,6789,city_141,0.763,Male,No relevent experience,Full time course,Graduate,STEM,5,500to999,Pvt Ltd,1,More,0.0,0.0
3350,12839,city_64,0.6659999999999999,Male,No relevent experience,no_enrollment,Primary School,STEM,0,50to99,Pvt Ltd,0,More,0.0,0.0
3351,30306,city_74,0.579,Other,Has relevent experience,no_enrollment,Graduate,STEM,7,100to500,Pvt Ltd,1,More,0.0,0.0
3352,16274,city_160,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,21,50to99,Pvt Ltd,5,Less,1.0,0.0
3353,13694,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,less than10,Early Stage Startup,1,Less,0.0,0.0
3354,5154,city_160,0.92,Other,No relevent experience,no_enrollment,Masters,STEM,4,100to500,Pvt Ltd,2,Between,0.0,0.0
3355,1272,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,50to99,Pvt Ltd,1,More,0.0,0.0
3356,26890,city_36,0.893,Male,Has relevent experience,Full time course,Graduate,STEM,5,500to999,Pvt Ltd,1,More,0.0,0.0
3357,15515,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,16,100to500,NGO,1,Less,0.0,0.0
3358,11301,city_67,0.855,Female,No relevent experience,Full time course,Masters,STEM,10,50to99,NGO,3,Less,0.0,0.0
3359,16516,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,12,50to99,Pvt Ltd,2,Between,1.0,0.0
3360,32632,city_136,0.897,Other,Has relevent experience,no_enrollment,Masters,STEM,7,50to99,Pvt Ltd,0,Less,0.0,0.0
3361,16778,city_21,0.624,Male,No relevent experience,Full time course,Masters,STEM,1,500to999,Pvt Ltd,1,Less,0.0,1.0
3362,7423,city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,2,50to99,Pvt Ltd,1,More,1.0,0.0
3363,2649,city_104,0.924,Male,No relevent experience,Full time course,Graduate,STEM,4,50to99,Pvt Ltd,1,More,1.0,0.0
3364,8063,city_24,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,less than10,Pvt Ltd,5,More,0.0,0.0
3365,3936,city_11,0.55,Other,Has relevent experience,no_enrollment,Graduate,STEM,6,50to99,Pvt Ltd,3,More,1.0,0.0
3366,17750,city_103,0.92,Other,No relevent experience,Full time course,Graduate,STEM,5,10to49,Pvt Ltd,4,More,0.0,0.0
3367,29305,city_61,0.913,Male,Has relevent experience,no_enrollment,High School,STEM,14,less than10,Pvt Ltd,5,More,0.0,0.0
3368,4190,city_75,0.939,Male,Has relevent experience,Part time course,Masters,No Major,21,50to99,Pvt Ltd,5,Between,0.0,0.0
3369,8775,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50to99,Pvt Ltd,1,Less,0.0,0.0
3370,29702,city_116,0.743,Male,No relevent experience,no_enrollment,Graduate,STEM,21,50to99,Pvt Ltd,5,More,0.0,0.0
3371,23171,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,6,50to99,Public Sector,2,Between,1.0,0.0
3372,32035,city_13,0.8270000000000001,Male,Has relevent experience,Full time course,Graduate,STEM,3,100to500,Pvt Ltd,2,Between,0.0,1.0
3373,11765,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,21,100to500,Pvt Ltd,5,More,0.0,0.0
3374,22347,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,19,5000to9999,Pvt Ltd,1,More,0.0,0.0
3375,19548,city_105,0.794,Other,Has relevent experience,no_enrollment,Graduate,Other,1,100to500,NGO,1,More,0.0,1.0
3376,21037,city_16,0.91,Male,No relevent experience,Full time course,Masters,STEM,14,50to99,Pvt Ltd,2,Less,1.0,1.0
3377,3201,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,21,50to99,NGO,5,Between,0.0,0.0
3378,17150,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,less than10,Pvt Ltd,0,More,0.0,0.0
3379,23683,city_90,0.698,Female,No relevent experience,no_enrollment,Masters,STEM,4,10000plus,Pvt Ltd,1,Between,0.0,1.0
3380,27331,city_44,0.725,Male,No relevent experience,no_enrollment,Masters,STEM,8,50to99,Pvt Ltd,2,More,1.0,0.0
3381,21562,city_28,0.939,Male,Has relevent experience,no_enrollment,Phd,STEM,15,50to99,Funded Startup,2,Between,0.0,0.0
3382,6960,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,5000to9999,Pvt Ltd,5,Between,0.0,0.0
3383,21720,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,STEM,21,50to99,Pvt Ltd,2,Between,0.0,0.0
3384,24059,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,1,10000plus,Pvt Ltd,1,Between,0.0,0.0
3385,19226,city_160,0.92,Male,No relevent experience,Full time course,High School,STEM,2,50to99,Pvt Ltd,0,Between,1.0,0.0
3386,4083,city_103,0.92,Male,Has relevent experience,no_enrollment,Primary School,STEM,9,less than10,Pvt Ltd,5,More,0.0,0.0
3387,32154,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,21,100to500,Pvt Ltd,5,More,0.0,0.0
3388,14600,city_71,0.884,Other,Has relevent experience,no_enrollment,Masters,STEM,10,100to500,Pvt Ltd,5,Less,0.0,0.0
3389,2636,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,3,50to99,Pvt Ltd,1,Between,1.0,0.0
3390,10987,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,STEM,6,500to999,Pvt Ltd,2,Between,0.0,0.0
3391,9286,city_21,0.624,Male,No relevent experience,Full time course,High School,STEM,2,50to99,Pvt Ltd,0,Between,0.0,0.0
3392,31724,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Other,21,50to99,Pvt Ltd,5,Less,0.0,0.0
3393,27742,city_159,0.843,Male,No relevent experience,Full time course,Graduate,STEM,4,50to99,Pvt Ltd,0,Between,1.0,0.0
3394,29059,city_11,0.55,Other,Has relevent experience,no_enrollment,Graduate,STEM,5,less than10,Pvt Ltd,1,Less,1.0,0.0
3395,25451,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21,1000to4999,Pvt Ltd,3,Less,0.0,0.0
3396,32644,city_36,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,17,50to99,Pvt Ltd,5,Less,0.0,1.0
3397,16755,city_36,0.893,Other,No relevent experience,Full time course,Graduate,STEM,7,50to99,Pvt Ltd,0,Between,0.0,0.0
3398,23051,city_73,0.754,Male,Has relevent experience,Full time course,High School,STEM,4,10000plus,Pvt Ltd,1,Less,0.0,0.0
3399,26905,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50to99,Funded Startup,1,Between,0.0,0.0
3400,10409,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50to99,Pvt Ltd,5,Between,0.0,0.0
3401,24679,city_21,0.624,Other,Has relevent experience,Full time course,Graduate,STEM,3,less than10,Public Sector,1,Between,1.0,1.0
3402,7290,city_28,0.939,Other,No relevent experience,Full time course,Graduate,STEM,2,50to99,Pvt Ltd,1,Between,0.0,0.0
3403,622,city_67,0.855,Other,Has relevent experience,no_enrollment,Masters,STEM,10,50to99,Pvt Ltd,1,Less,0.0,0.0
3404,5468,city_16,0.91,Female,No relevent experience,no_enrollment,Graduate,STEM,21,10000plus,Pvt Ltd,1,Between,0.0,1.0
3405,19809,city_100,0.887,Male,Has relevent experience,Full time course,Graduate,STEM,21,50to99,Pvt Ltd,1,More,0.0,0.0
3406,15492,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,7,less than10,Early Stage Startup,1,More,0.0,0.0
3407,19828,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50to99,Pvt Ltd,1,Between,1.0,0.0
3408,15389,city_136,0.897,Male,No relevent experience,Full time course,Graduate,STEM,7,50to99,Pvt Ltd,1,Between,0.0,0.0
3409,16133,city_16,0.91,Other,No relevent experience,Full time course,Graduate,STEM,9,50to99,Pvt Ltd,1,More,0.0,0.0
3410,26522,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,Other,3,50to99,Pvt Ltd,2,Less,1.0,0.0
3411,25240,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,7,10000plus,NGO,1,Less,0.0,0.0
3412,28899,city_16,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,21,50to99,Pvt Ltd,5,Between,0.0,0.0
3413,8,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,Humanities,13,100to500,Funded Startup,2,More,0.0,0.0
3414,1005,city_73,0.754,Female,Has relevent experience,no_enrollment,Masters,STEM,14,100to500,Funded Startup,2,Between,0.0,0.0
3415,19199,city_105,0.794,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50to99,Pvt Ltd,1,More,1.0,0.0
3416,18623,city_128,0.527,Male,No relevent experience,Part time course,Graduate,Business Degree,4,50to99,Pvt Ltd,1,Between,0.0,0.0
3417,11436,city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,11,50to99,Pvt Ltd,1,More,0.0,0.0
3418,12679,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,21,10000plus,Pvt Ltd,5,Between,0.0,1.0
3419,8046,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10to49,Pvt Ltd,5,More,1.0,0.0
3420,240,city_10,0.895,Male,No relevent experience,no_enrollment,High School,STEM,7,50to99,Pvt Ltd,5,Less,0.0,1.0
3421,31302,city_173,0.878,Male,No relevent experience,Full time course,High School,STEM,12,50to99,Pvt Ltd,4,More,0.0,0.0
3422,5860,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,less than10,Funded Startup,3,Between,0.0,0.0
3423,32707,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,21,1000to4999,Pvt Ltd,1,More,0.0,0.0
3424,9293,city_165,0.903,Other,Has relevent experience,Full time course,Masters,STEM,15,10000plus,Pvt Ltd,1,Less,0.0,0.0
3425,5122,city_136,0.897,Male,No relevent experience,Full time course,Graduate,STEM,7,50to99,Pvt Ltd,2,More,1.0,0.0
3426,24520,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,less than10,Pvt Ltd,1,Less,0.0,0.0
3427,21184,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,5,10000plus,Pvt Ltd,1,More,0.0,0.0
3428,5310,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50to99,Funded Startup,1,More,1.0,0.0
3429,7241,city_103,0.92,Other,Has relevent experience,Part time course,Graduate,STEM,15,100to500,Pvt Ltd,2,More,0.0,0.0
3430,8664,city_45,0.89,Male,Has relevent experience,no_enrollment,High School,STEM,21,500to999,Pvt Ltd,5,Between,0.0,0.0
3431,24686,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,13,50to99,Pvt Ltd,0,Less,0.0,0.0
3432,28612,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,500to999,Pvt Ltd,1,Less,0.0,0.0
3433,31754,city_16,0.91,Other,Has relevent experience,no_enrollment,Masters,STEM,9,50to99,Pvt Ltd,1,Between,0.0,0.0
3434,22415,city_21,0.624,Other,No relevent experience,no_enrollment,Graduate,STEM,0,10to49,Pvt Ltd,0,Between,1.0,0.0
3435,10797,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,10000plus,Pvt Ltd,3,Less,0.0,0.0
3436,10926,city_136,0.897,Other,Has relevent experience,no_enrollment,Graduate,STEM,9,100to500,Pvt Ltd,1,Less,0.0,1.0
3437,3934,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,10,100to500,Pvt Ltd,3,More,0.0,0.0
3438,13331,city_27,0.848,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100to500,Pvt Ltd,3,Less,0.0,1.0
3439,25666,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,less than10,Pvt Ltd,1,Less,0.0,0.0
3440,17280,city_24,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,50to99,Pvt Ltd,1,More,1.0,0.0
3441,32569,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,1000to4999,Pvt Ltd,2,More,0.0,0.0
3442,26081,city_45,0.89,Male,No relevent experience,Full time course,Graduate,STEM,7,50to99,Pvt Ltd,1,Less,1.0,0.0
3443,16958,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50to99,Pvt Ltd,2,More,0.0,0.0
3444,31667,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,1,50to99,Pvt Ltd,1,More,1.0,0.0
3445,27671,city_97,0.925,Male,Has relevent experience,no_enrollment,High School,STEM,9,100to500,Pvt Ltd,1,Between,0.0,0.0
3446,890,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000plus,Pvt Ltd,1,Between,1.0,0.0
3447,25500,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,13,1000to4999,NGO,3,Less,0.0,1.0
3448,29697,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Business Degree,21,1000to4999,Pvt Ltd,1,More,0.0,0.0
3449,6397,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,21,50to99,Funded Startup,5,Between,0.0,0.0
3450,4081,city_114,0.926,Female,Has relevent experience,no_enrollment,Graduate,STEM,15,100to500,Pvt Ltd,2,Between,1.0,0.0
3451,17682,city_57,0.866,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50to99,Pvt Ltd,1,Between,0.0,0.0
3452,29774,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50to99,Pvt Ltd,1,Less,0.0,1.0
3453,10018,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,12,10000plus,Pvt Ltd,4,More,0.0,1.0
3454,28242,city_45,0.89,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,1000to4999,Pvt Ltd,1,Between,0.0,0.0
3455,22447,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,Other,19,50to99,Pvt Ltd,1,More,0.0,1.0
3456,26880,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10to49,Pvt Ltd,3,Less,0.0,0.0
3457,20839,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,10000plus,Pvt Ltd,5,More,0.0,0.0
3458,20626,city_114,0.926,Male,Has relevent experience,Part time course,Graduate,Arts,7,50to99,Pvt Ltd,2,Between,0.0,0.0
3459,2764,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,50to99,Pvt Ltd,5,More,0.0,0.0
3460,26362,city_103,0.92,Male,No relevent experience,Full time course,Masters,STEM,6,50to99,Pvt Ltd,0,More,1.0,0.0
3461,17628,city_116,0.743,Other,Has relevent experience,no_enrollment,High School,STEM,1,1000to4999,Pvt Ltd,1,Less,0.0,1.0
3462,21040,city_21,0.624,Other,Has relevent experience,no_enrollment,Masters,STEM,5,10000plus,Pvt Ltd,1,Less,0.0,0.0
3463,5689,city_67,0.855,Other,Has relevent experience,no_enrollment,Masters,STEM,8,50to99,Pvt Ltd,2,Between,1.0,0.0
3464,12313,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,19,50to99,Pvt Ltd,1,Less,0.0,0.0
3465,20729,city_16,0.91,Other,No relevent experience,no_enrollment,High School,STEM,7,1000to4999,Public Sector,5,More,0.0,0.0
3466,23143,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,9,10to49,Pvt Ltd,1,Less,0.0,0.0
3467,31770,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,10000plus,Pvt Ltd,1,Between,1.0,1.0
3468,22651,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,13,50to99,Pvt Ltd,2,Less,0.0,0.0
3469,3779,city_160,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,4,50to99,Pvt Ltd,3,Between,0.0,0.0
3470,21926,city_116,0.743,Male,Has relevent experience,Part time course,Graduate,STEM,2,100to500,Pvt Ltd,1,Between,0.0,0.0
3471,1544,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100to500,Pvt Ltd,2,Less,0.0,0.0
3472,30323,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,18,50to99,Pvt Ltd,1,Less,0.0,0.0
3473,23285,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,STEM,16,50to99,Pvt Ltd,1,Less,0.0,0.0
3474,5905,city_21,0.624,Other,Has relevent experience,Full time course,Graduate,STEM,0,50to99,Pvt Ltd,1,Between,1.0,0.0
3475,5752,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100to500,Pvt Ltd,1,More,0.0,1.0
3476,32724,city_74,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100to500,Pvt Ltd,1,More,0.0,0.0
3477,4831,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100to500,Pvt Ltd,0,Between,0.0,0.0
3478,25424,city_91,0.691,Male,No relevent experience,Full time course,High School,STEM,2,50to99,Pvt Ltd,0,Between,0.0,0.0
3479,23415,city_10,0.895,Male,Has relevent experience,Part time course,Masters,STEM,9,less than10,Funded Startup,2,More,0.0,0.0
3480,505,city_150,0.698,Male,No relevent experience,Full time course,Graduate,STEM,2,50to99,Pvt Ltd,0,Between,0.0,0.0
3481,8841,city_103,0.92,Other,Has relevent experience,no_enrollment,Masters,STEM,11,50to99,Public Sector,1,Less,0.0,1.0
3482,24354,city_21,0.624,Other,Has relevent experience,no_enrollment,Graduate,STEM,19,50to99,Pvt Ltd,0,Between,1.0,1.0
3483,23502,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100to500,Pvt Ltd,1,More,0.0,0.0
3484,32138,city_103,0.92,Other,No relevent experience,no_enrollment,Graduate,STEM,10,10to49,Pvt Ltd,5,More,1.0,0.0
3485,10085,city_40,0.7759999999999999,Male,Has relevent experience,Full time course,Graduate,STEM,10,1000to4999,Pvt Ltd,1,Less,0.0,0.0
3486,9307,city_21,0.624,Other,Has relevent experience,no_enrollment,Masters,STEM,11,1000to4999,Pvt Ltd,2,Less,0.0,0.0
3487,25284,city_16,0.91,Other,No relevent experience,no_enrollment,Graduate,Arts,2,50to99,Pvt Ltd,2,More,1.0,1.0
3488,28520,city_71,0.884,Other,Has relevent experience,Part time course,Masters,STEM,21,10to49,Funded Startup,2,Between,0.0,0.0
3489,12582,city_27,0.848,Male,Has relevent experience,no_enrollment,Masters,STEM,15,10to49,Early Stage Startup,1,Between,0.0,0.0
3490,30863,city_128,0.527,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50to99,Pvt Ltd,1,Between,1.0,0.0
3491,12393,city_152,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,21,10to49,Funded Startup,5,More,0.0,0.0
3492,16127,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,500to999,Pvt Ltd,1,Less,0.0,1.0
3493,15703,city_114,0.926,Other,Has relevent experience,no_enrollment,Graduate,Business Degree,12,50to99,Pvt Ltd,5,Between,0.0,0.0
3494,668,city_11,0.55,Male,Has relevent experience,Part time course,Graduate,STEM,2,10to49,Early Stage Startup,1,Between,0.0,0.0
3495,20613,city_37,0.794,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50to99,Pvt Ltd,1,More,0.0,0.0
3496,28455,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,10,10to49,Pvt Ltd,1,Between,0.0,0.0
3497,214,city_97,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,10to49,Pvt Ltd,0,Less,0.0,0.0
3498,14087,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,14,10000plus,Pvt Ltd,1,Less,0.0,1.0
3499,14134,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,50to99,Pvt Ltd,5,Less,0.0,0.0
3500,10784,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,50to99,Pvt Ltd,2,More,0.0,0.0
3501,26641,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,1000to4999,Pvt Ltd,4,Less,1.0,0.0
3502,24274,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,5,50to99,Pvt Ltd,1,Between,0.0,0.0
3503,28463,city_28,0.939,Male,No relevent experience,Full time course,Graduate,STEM,9,50to99,Pvt Ltd,2,Between,0.0,0.0
3504,24902,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,8,10000plus,Pvt Ltd,1,More,1.0,0.0
3505,22699,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,9,10000plus,Pvt Ltd,0,Between,0.0,0.0
3506,28369,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,500to999,Pvt Ltd,1,Between,0.0,0.0
3507,24038,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,Other,6,50to99,Pvt Ltd,1,Between,1.0,0.0
3508,8577,city_173,0.878,Other,Has relevent experience,Part time course,Masters,STEM,17,1000to4999,Pvt Ltd,1,Between,0.0,0.0
3509,13195,city_103,0.92,Other,No relevent experience,Full time course,Graduate,STEM,5,100to500,Public Sector,1,Less,0.0,0.0
3510,13387,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100to500,Pvt Ltd,5,Between,1.0,0.0
3511,32781,city_101,0.5579999999999999,Male,No relevent experience,Full time course,High School,STEM,2,50to99,Pvt Ltd,0,Between,0.0,0.0
3512,26476,city_173,0.878,Male,Has relevent experience,no_enrollment,High School,STEM,11,5000to9999,Pvt Ltd,3,Less,0.0,0.0
3513,10857,city_11,0.55,Other,No relevent experience,Full time course,Graduate,STEM,1,50to99,Pvt Ltd,1,Less,1.0,0.0
3514,24407,city_136,0.897,Other,Has relevent experience,no_enrollment,Masters,STEM,7,50to99,Pvt Ltd,1,Less,0.0,0.0
3515,28935,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100to500,Pvt Ltd,1,More,0.0,1.0
3516,19048,city_28,0.939,Male,No relevent experience,no_enrollment,High School,STEM,3,10000plus,Pvt Ltd,3,Less,0.0,0.0
3517,235,city_16,0.91,Other,No relevent experience,Full time course,Graduate,STEM,6,50to99,Pvt Ltd,1,Between,0.0,1.0
3518,19363,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,50to99,Pvt Ltd,5,More,0.0,1.0
3519,8987,city_138,0.836,Male,Has relevent experience,Full time course,High School,STEM,3,50to99,Pvt Ltd,1,More,0.0,0.0
3520,7717,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,21,50to99,Pvt Ltd,5,More,1.0,1.0
3521,14941,city_78,0.579,Other,No relevent experience,no_enrollment,Graduate,STEM,3,50to99,Pvt Ltd,1,More,1.0,1.0
3522,19465,city_21,0.624,Other,Has relevent experience,no_enrollment,Masters,STEM,16,10to49,Pvt Ltd,3,Less,1.0,0.0
3523,6729,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,8,50to99,Pvt Ltd,1,Less,1.0,0.0
3524,22861,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10to49,Funded Startup,1,Less,0.0,0.0
3525,3572,city_41,0.8270000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,10000plus,Pvt Ltd,0,More,0.0,0.0
3526,1486,city_103,0.92,Male,No relevent experience,Full time course,High School,STEM,6,50to99,Pvt Ltd,0,More,0.0,0.0
3527,6594,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,Other,14,less than10,Pvt Ltd,1,Between,0.0,0.0
3528,32118,city_159,0.843,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,less than10,Pvt Ltd,1,More,0.0,0.0
